anchor,target,rating,score,context
form as body,form as barrier,2a,0.50,F16
form as body,form as disk,2a,0.50,F16
form as body,form as body,4,1.00,F16
form as body,form as structure,2b,0.50,F16
form as body,set up body,3,0.75,F16
form as body,forming as a case,2a,0.50,F16
form as body,form as ball member,2a,0.50,F16
form as body,manufacturing as an element,2b,0.50,F16
form as body,form as spring,2a,0.50,F16
form as body,form as cylindrical body,3,0.75,F16
form as body,spherical sliding surfaces,1d,0.25,F16
form as body,three dimensional solid,1d,0.25,F16
form as body,chemical pump shaft seal,1d,0.25,F16
form as body,formation,1c,0.25,F16
form as body,outer flank sections,1d,0.25,F16
form as body,dual step,1b,0.25,F16
form as body,form notice network,0,0.00,F16
form as body,form design,0,0.00,F16
form as body,human body bones,0,0.00,F16
form as body,filling station,0,0.00,F16
form as body,body bones anatomy,0,0.00,F16
form as body,rainbow formation,0,0.00,F16
hanging ring,hook ring,2c,0.50,A46
hanging ring,ring,2b,0.50,A46
hanging ring,hanging hook,2b,0.50,A46
hanging ring,hooking ring,2c,0.50,A46
hanging ring,hook,1b,0.25,A46
hanging ring,hanging disc,3,0.75,A46
hanging ring,exercise rings,2b,0.50,A46
hanging ring,hanging circle,3,0.75,A46
hanging ring,hanging loop,3,0.75,A46
hanging ring,circular hook,2b,0.50,A46
hanging ring,circular hooks,2b,0.50,A46
hanging ring,hanging band,2b,0.50,A46
hanging ring,metal hanging rings,2a,0.50,A46
hanging ring,band,1c,0.25,A46
hanging ring,metal suspensions,1d,0.25,A46
hanging ring,part,1c,0.25,A46
hanging ring,fixed hangers,1b,0.25,A46
hanging ring,hanging,1c,0.25,A46
hanging ring,supporting loops,1d,0.25,A46
hanging ring,wedding ring,0,0.00,A46
hanging ring,indole ring,0,0.00,A46
hanging ring,phone ring,0,0.00,A46
hanging ring,annuloplasty rings,0,0.00,A46
hanging ring,finger ring,0,0.00,A46
hanging ring,hanging picture frames,0,0.00,A46
hanging ring,connector,2b,0.50,A47
hanging ring,pivotally,1d,0.25,A47
hanging ring,valve pivotally,1d,0.25,A47
hanging ring,swinging ring,2b,0.50,A47
hanging ring,exercise rings,3,0.75,A47
hanging ring,dangling ring,2b,0.50,A47
hanging ring,hanging hook,2b,0.50,A47
hanging ring,hanging loop,2b,0.50,A47
hanging ring,round metal rings,2a,0.50,A47
hanging ring,dangling loop,2b,0.50,A47
hanging ring,curtain hanging rings,2a,0.50,A47
hanging ring,circlet portion,1c,0.25,A47
hanging ring,plastic hooks,1d,0.25,A47
hanging ring,circuit portion,1c,0.25,A47
hanging ring,steel hanging,1b,0.25,A47
hanging ring,disc portion,1c,0.25,A47
hanging ring,metal clips,1d,0.25,A47
hanging ring,hanging a prisoner,0,0.00,A47
hanging ring,hanging earrings,0,0.00,A47
hanging ring,bell ring,0,0.00,A47
hanging ring,hanger stand,0,0.00,A47
hanging ring,ringtone of mobile,0,0.00,A47
hanging ring,boxing ring,0,0.00,A47
hanging ring,hanging hole,2a,0.50,B65
hanging ring,retaining ring,2c,0.50,B65
hanging ring,strap,1b,0.25,B65
hanging ring,ring,2b,0.50,E21
hanging ring,hanging member,2b,0.50,E21
hanging ring,hanger ring,4,1.00,E21
hanging ring,pulley,1b,0.25,E21
hanging ring,steel wire rope,2a,0.50,E21
overall weight,total by wt,3,0.75,C01
overall weight,weight total weight,3,0.75,C01
overall weight,weight by weight,2a,0.50,C01
overall weight,total oxide composition,1d,0.25,C01
overall weight,overall total weight,3,0.75,C01
overall weight,total wt,3,0.75,C01
overall weight,dry wt,2c,0.50,C01
overall weight,overall oxide weight,2a,0.50,C01
overall weight,dry weight,2c,0.50,C01
overall weight,weight total wt,3,0.75,C01
overall weight,overall oxide composition,2c,0.50,C01
overall weight,overall total composition,2c,0.50,C01
overall weight,total weight,3,0.75,C01
overall weight,total composition,2c,0.50,C01
overall weight,total by weight,3,0.75,C01
overall weight,total oxide weight,2a,0.50,C01
overall weight,molar,2c,0.50,C01
overall weight,net weight,2a,0.50,C01
overall weight,overall amount,3,0.75,C01
overall weight,gross weight,3,0.75,C01
overall weight,total amount,3,0.75,C01
overall weight,average weight,2a,0.50,C01
overall weight,parts by weight,2a,0.50,C01
overall weight,overall mass,3,0.75,C01
overall weight,weight in percentage,2a,0.50,C01
overall weight,part by part,1d,0.25,C01
overall weight,mass,1c,0.25,C01
overall weight,substituted amount,1b,0.25,C01
overall weight,measurement,1d,0.25,C01
overall weight,molar mass,1d,0.25,C01
overall weight,mosquito net,0,0.00,C01
overall weight,overall cost,0,0.00,C01
overall weight,gross income,0,0.00,C01
overall weight,weight loss,0,0.00,C01
overall weight,average distance,0,0.00,C01
overall weight,weight machine,0,0.00,C01
overall weight,surface area,0,0.00,C11
overall weight,total surface,0,0.00,C11
overall weight,dry weight,1d,0.25,C11
overall weight,weight total weight,1d,0.25,C11
overall weight,weight by weight,1b,0.25,C11
overall weight,weight per weight,1d,0.25,C11
overall weight,surface weight,1b,0.25,C11
overall weight,hardness,1d,0.25,C11
overall weight,weight,1c,0.25,C11
overall weight,total by weight,3,0.75,C11
overall weight,weight of weight,1d,0.25,C11
overall weight,weight of total,3,0.75,C11
overall weight,wt per weight,1d,0.25,C11
overall weight,volume,1d,0.25,C11
overall weight,weight per total,1d,0.25,C11
overall weight,wt of weight,1d,0.25,C11
overall weight,total,1c,0.25,C11
overall weight,total weight,3,0.75,C11
overall weight,total wt,3,0.75,C11
overall weight,dry wt,1d,0.25,C11
overall weight,total by wt,3,0.75,C11
overall weight,total area,1d,0.25,C11
overall weight,reduce overall weight,2a,0.50,C11
overall weight,areal weight,2a,0.50,D06
overall weight,average areal weight,2a,0.50,D06
overall weight,total weight,3,0.75,D06
overall weight,dry mass,1b,0.25,D06
overall weight,total of weight,3,0.75,D06
overall weight,overall basis weight,2a,0.50,D06
overall weight,bulk,1c,0.25,D06
overall weight,total content,2b,0.50,D06
overall weight,dry total weight,2a,0.50,D06
overall weight,area,0,0.00,D06
overall weight,areal density,1c,0.25,D06
overall weight,average basis weight,2a,0.50,D06
overall weight,weight,2b,0.50,D06
overall weight,total mass,2b,0.50,D06
overall weight,dry weight,2a,0.50,D06
overall weight,total dry weight,2a,0.50,D06
overall weight,dry content,1b,0.25,D06
overall weight,absorbency,1d,0.25,D06
overall weight,overall density,1c,0.25,D06
overall weight,overall areal weight,2a,0.50,D06
overall weight,mass,2b,0.50,D06
overall weight,composition,1b,0.25,D06
overall weight,base on overall weight,2a,0.50,D06
overall weight,reduce overall weight,2a,0.50,D06
overall weight,load,2b,0.50,B60
overall weight,volume,1b,0.25,B60
overall weight,weight of weight,2b,0.50,B60
overall weight,size,1b,0.25,B60
overall weight,weight,2b,0.50,B60
overall weight,mass,2b,0.50,B60
overall weight,total weight,3,0.75,B60
overall weight,total mass,3,0.75,B60
overall weight,weight mass,2b,0.50,B60
overall weight,total of weight,3,0.75,B60
overall weight,base on overall weight,3,0.75,B60
overall weight,overall weight,4,1.00,B60
overall weight,overall measurement,2b,0.50,B60
overall weight,complete weight,3,0.75,B60
overall weight,weight performance,2a,0.50,B60
overall weight,entire weight,3,0.75,B60
overall weight,vehicle reliability,2b,0.50,B60
overall weight,weight system,2b,0.50,B60
overall weight,stiffness to weight ratio,2a,0.50,B60
overall weight,monitor in motor vehicle,1d,0.25,B60
overall weight,applicable force,1b,0.25,B60
overall weight,joint connector,1d,0.25,B60
overall weight,quantity of matter,1d,0.25,B60
overall weight,suspension coordinator subsystem,1d,0.25,B60
overall weight,impact,1c,0.25,B60
overall weight,weight loss diet,0,0.00,B60
overall weight,overall market cap,0,0.00,B60
overall weight,weight loss exercise,0,0.00,B60
overall weight,overall revenue,0,0.00,B60
overall weight,overall fat loss,0,0.00,B60
overall weight,overall credit score,0,0.00,B60
selection logic,decoder,1b,0.25,G10
selection logic,selector,2b,0.50,G10
selection logic,selection processor,3,0.75,G10
selection logic,selection means,3,0.75,G10
selection logic,control means,3,0.75,G10
selection logic,selection,2b,0.50,G10
selection logic,control,1b,0.25,G10
selection logic,block,0,0.00,G10
selection logic,circuit,0,0.00,G10
selection logic,modulator,1b,0.25,G10
selection logic,processor,1b,0.25,G10
selection logic,signal processing,2b,0.50,G10
selection logic,selection architecture,3,0.75,G10
selection logic,selection block,3,0.75,G10
selection logic,logic for selecting,4,1.00,G10
selection logic,speech recognition,1b,0.25,G10
selection logic,vector scores,1c,0.25,G10
selection logic,approximation logic,1a,0.25,G10
selection logic,team selection,0,0.00,G10
selection logic,logic circuits,0,0.00,G10
selection logic,network selection,0,0.00,G10
selection logic,sequential element,1c,0.25,G11
selection logic,selector,2b,0.50,G11
selection logic,select logic,4,1.00,G11
selection logic,select circuit,3,0.75,G11
selection logic,selection unit,3,0.75,G11
selection logic,logic,2b,0.50,G11
selection logic,mapping logic,2b,0.50,G11
selection logic,unit,1d,0.25,G11
selection logic,selection logic circuit,3,0.75,G11
selection logic,control unit,2b,0.50,G11
selection logic,logic circuit,2b,0.50,G11
selection logic,mapping,1c,0.25,G11
selection logic,mapping circuitry,1c,0.25,G11
selection logic,circuit,1c,0.25,G11
selection logic,selection circuit,3,0.75,G11
selection logic,control circuit,2c,0.50,G11
selection logic,logic selection,4,1.00,G11
selection logic,selection circuit,3,0.75,H05
selection logic,selection means,3,0.75,H05
selection logic,parameter control module,1d,0.25,H05
selection logic,parameter module,1d,0.25,H05
selection logic,indication unit,2b,0.50,H05
selection logic,control,1d,0.25,H05
selection logic,circuitry,2b,0.50,H05
selection logic,control means,1c,0.25,H05
selection logic,multiplexer,2c,0.50,H05
selection logic,indicator,1d,0.25,H05
selection logic,module,1d,0.25,H05
selection logic,setting module,1d,0.25,H05
selection logic,switching means,2b,0.50,H05
selection logic,parameter unit,1d,0.25,H05
selection logic,indication module,2b,0.50,H05
selection logic,control circuitry,1c,0.25,H05
selection logic,control circuit,1c,0.25,H05
selection logic,select circuit,3,0.75,H05
selection logic,select means,3,0.75,H05
selection logic,switching circuit,2b,0.50,H05
selection logic,control unit,1c,0.25,H05
selection logic,setting unit,1c,0.25,H05
selection logic,controller,1d,0.25,H05
selection logic,control module,1d,0.25,H05
selection logic,parameter control unit,1d,0.25,H05
selection logic,logic selection,4,1.00,H05
selection logic,controller,2b,0.50,F01
selection logic,controllers,2b,0.50,F01
selection logic,control means,2b,0.50,F01
selection logic,control sensors,2b,0.50,F01
selection logic,module,1c,0.25,F01
selection logic,control module,2b,0.50,F01
selection logic,logic module,2b,0.50,F01
selection logic,switch,1c,0.25,F01
selection logic,selection multiplexer,2a,0.50,F01
selection logic,4 to 1 multiplexers,2b,0.50,F01
selection logic,sequential circuits,1c,0.25,F01
selection logic,configurable register,1c,0.25,F01
selection logic,decision making,1c,0.25,F01
selection logic,logic block,1c,0.25,F01
selection logic,logic gates,1c,0.25,F01
selection logic,input signal,1d,0.25,F01
selection logic,logical reasoning,0,0.00,F01
selection logic,selection line,0,0.00,F01
selection logic,select data,0,0.00,F01
selection logic,selection field,0,0.00,F01
selection logic,select colour,0,0.00,F01
selection logic,natural selection,0,0.00,F01
antigen composition,elisa method,2a,0.50,G01
antigen composition,antibody immunoassay,2b,0.50,G01
antigen composition,antigen immunoassay method,2a,0.50,G01
antigen composition,antibody,2b,0.50,G01
antigen composition,antibody detection immunoassay,2a,0.50,G01
antigen composition,composition,2b,0.50,G01
antigen composition,diagnostic composition,2b,0.50,G01
antigen composition,immunoassay,2b,0.50,G01
antigen composition,antibody immunoassay method,2a,0.50,G01
antigen composition,antigen immunoassay,2b,0.50,G01
antigen composition,immunogenic composition,3,0.75,G01
antigen composition,vaccine composition,3,0.75,G01
antigen composition,immunoassay method,2b,0.50,G01
antigen composition,elisa immunoassay,2a,0.50,G01
antigen composition,antibody detection method,2b,0.50,G01
antigen composition,antigen detection method,2b,0.50,G01
antigen composition,diagnostic method,2b,0.50,G01
antigen composition,pharmaceutical composition,3,0.75,G01
antigen composition,antigen material,3,0.75,G01
antigen composition,immunoglobulin source,2c,0.50,G01
antigen composition,vaccine compositions,2b,0.50,G01
antigen composition,composition comprising antigen,4,1.00,G01
antigen composition,immune composition,2a,0.50,G01
antigen composition,multi antigen immunogenic composition,3,0.75,G01
antigen composition,immunogenic compositions,2a,0.50,G01
antigen composition,non bacterial infection,1a,0.25,G01
antigen composition,peptides,1c,0.25,G01
antigen composition,bacterial infectious disease,1a,0.25,G01
antigen composition,proteins,1c,0.25,G01
antigen composition,plasma treatment,1d,0.25,G01
antigen composition,capsules,1a,0.25,G01
antigen composition,poetic composition,0,0.00,G01
antigen composition,composition of blood,0,0.00,G01
antigen composition,composition art,0,0.00,G01
antigen composition,composition of cables material,0,0.00,G01
antigen composition,color composition,0,0.00,G01
antigen composition,polymer composition,0,0.00,G01
antigen composition,immunogen,2a,0.50,A61
antigen composition,peptides,2a,0.50,A61
antigen composition,fragment immunogen,2a,0.50,A61
antigen composition,pharmaceutical,1c,0.25,A61
antigen composition,antigen,2b,0.50,A61
antigen composition,fragment,1b,0.25,A61
antigen composition,therapeutic,1c,0.25,A61
antigen composition,antibodies,1a,0.25,A61
antigen composition,ag composition,4,1.00,A61
antigen composition,stimulus composition,3,0.75,A61
antigen composition,antigen specific,2b,0.50,A61
antigen composition,mycobacterial antigen composition,2a,0.50,A61
antigen composition,b cell antigen receptor,2b,0.50,A61
antigen composition,antigenic polypeptide,2a,0.50,A61
antigen composition,immune response,2b,0.50,A61
antigen composition,amino acid sequence,2a,0.50,A61
antigen composition,molecular structure,1c,0.25,A61
antigen composition,stem cell,1b,0.25,A61
antigen composition,structure of a compound,1c,0.25,A61
antigen composition,spray dried,1c,0.25,A61
antigen composition,lyophilized,1c,0.25,A61
antigen composition,composition of ors,0,0.00,A61
antigen composition,antigen rapid test,0,0.00,A61
antigen composition,composition of local anesthesia,0,0.00,A61
antigen composition,antigen presenting cell,0,0.00,A61
antigen composition,essay composition,0,0.00,A61
antigen composition,blood composition,0,0.00,A61
antigen composition,antigen fragment,2b,0.50,A61
antigen composition,antigenic immunogen,2b,0.50,A61
antigen composition,fragment antigen,2b,0.50,A61
antigen composition,antigen immunogen,2a,0.50,A61
antigen composition,antigen portion,2a,0.50,A61
antigen composition,portion antigen,2a,0.50,A61
antigen composition,antigens,2a,0.50,A61
antigen composition,antigenic,2a,0.50,A61
multiplexed data,multiplex data,3,0.75,H01
multiplexed data,multiplex date,3,0.75,H01
multiplexed data,information,1c,0.25,H01
multiplexed data,command,1c,0.25,H01
multiplexed data,configuration information,1c,0.25,H01
multiplexed data,multiplexed information,3,0.75,H01
multiplexed data,multiplexed,2a,0.50,H01
multiplexed data,multiplex,2a,0.50,H01
multiplexed data,control information,1c,0.25,H01
multiplexed data,data,1c,0.25,H01
multiplexed data,multiplexed date,0,0.00,H01
multiplexed data,multiplexed carrier,2c,0.50,H01
